id,text,link,Appeal to authority,Appeal to fear/prejudice,Bandwagon,Black-and-white Fallacy/Dictatorship,Causal Oversimplification,Doubt,Exaggeration/Minimisation,Flag-waving,Glittering generalities (Virtue),Loaded Language,Misrepresentation of Someone's Position (Straw Man),Name calling/Labeling,"Obfuscation, Intentional vagueness, Confusion",Presenting Irrelevant Data (Red Herring),Reductio ad hitlerum,Repetition,Slogans,Smears,Thought-terminating cliché,Whataboutism,processed_text
223083,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fox News just asked what would make different from biden in Ukraine what I would do is that we would have a huge military capability and what we can do without planes to be honest with you without 44-year-old planes what we can do is huge and we should be doing it and we should help them survive and they're doing an amazing job Donald J Trump
814313,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Everybody makes mistakes Don't punish yourself Jussie Smollett
929997,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,the pagan roots of Christmas for the customs of the people are vain because one cuts a tree of the forest adorn it with silver and with gold hold it with nails and hammers that do not move 25 December birthday of god sun
342273,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,It's starting to look a lot like what I told you.
128969,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In 20000 years Chernobyl will be safe again for humans Fukushima will eventually contaminate the entire ocean. Do you understand now?
439794,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,believe in yourself even if it means riding on the edge of a ray in the danger z0ne of the kingdom or madness simply digging
219518,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Dad, I have something to tell you, and it's not gonna be easy for you to listen to, but your personal experiences are statistically insignificant and prone to prejudice and other fallacious reasoning."
462616,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Joe Biden has been president for two months and has already made more air force trips than Trump.
966766,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,It's starting to look a lot like what I told you.
720077,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,That's a good acuunt. You have to be a shame if anything was going to happen to him.
221692,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In 20000 years Chernobyl will be safe again for humans Fukushima will eventually contaminate the entire ocean. Do you understand now?
759803,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,It's starting to look a lot like what I told you.
668491,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In 20000 years Chernobyl will be safe again for humans Fukushima will eventually contaminate the entire ocean. Do you understand now?
272546,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fox News just asked what would make different from biden in Ukraine what I would do is that we would have a huge military capability and what we can do without planes to be honest with you without 44-year-old planes what we can do is huge and we should be doing it and we should help them survive and they're doing an amazing job Donald J Trump
73569,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Under my plan if a wheel falls out of the canoe your dog house will be full of pancakes I'm Joe biden and I'm running for the Senate
194621,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Under my plan if a wheel falls out of the canoe your dog house will be full of pancakes I'm Joe biden and I'm running for the Senate
173356,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,today is today yesterday was today yesterday tomorrow will be today so alive today so that the future today will be like the past today
793818,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Under my plan if a wheel falls out of the canoe your dog house will be full of pancakes I'm Joe biden and I'm running for the Senate
928705,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,political reality and the media lie when it doesn't feel right to go to the left
588493,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Everybody makes mistakes Don't punish yourself Jussie Smollett
278336,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Dad, I have something to tell you, and it's not gonna be easy for you to listen to, but your personal experiences are statistically insignificant and prone to prejudice and other fallacious reasoning."
733200,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,It is usually useless to try to talk about facts to people who are enjoying a sense of moral superiority in their ignorance Thomas Sowell
750899,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,the pagan roots of Christmas for the customs of the people are vain because one cuts a tree of the forest adorn it with silver and with gold hold it with nails and hammers that do not move 25 December birthday of god sun
45257,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,the increase of feminized men atrazine is a herbicide that changes its scientific genus tyrone henes discovered that it changes the sexual orientation of frogs when the chemical was in the water the fall in testosterone levels 1 every year since the 80s its spraying in the foods found in our drinking water
362665,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,q what is the difference between a mechanical fan used to treat and a pump to no shortage of mechanical fan pumps 15000 gbu53b breakers us227146
274700,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,political reality and the media lie when it doesn't feel right to go to the left
783852,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,today is today yesterday was today yesterday tomorrow will be today so alive today so that the future today will be like the past today
288189,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,today is today yesterday was today yesterday tomorrow will be today so alive today so that the future today will be like the past today
62117,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,the pagan roots of Christmas for the customs of the people are vain because one cuts a tree of the forest adorn it with silver and with gold hold it with nails and hammers that do not move 25 December birthday of god sun
449222,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Joe Biden has been president for two months and has already made more air force trips than Trump.
315800,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I know why you're here neo I know what you've been doing why you barely sleep why you live alone and why night after night you sit next to your computer that you're looking for him I know because once I was looking for the same thing and when he found me he told me that I wasn't really looking for him I was looking for an answer is the question that brings us neo is the question that brought you here You know the question just like I did
348400,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,the pagan roots of Christmas for the customs of the people are vain because one cuts a tree of the forest adorn it with silver and with gold hold it with nails and hammers that do not move 25 December birthday of god sun
471943,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,political reality and the media lie when it doesn't feel right to go to the left
521973,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,today is today yesterday was today yesterday tomorrow will be today so alive today so that the future today will be like the past today
303812,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,q what is the difference between a mechanical fan used to treat and a pump to no shortage of mechanical fan pumps 15000 gbu53b breakers us227146
223213,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,It is usually useless to try to talk about facts to people who are enjoying a sense of moral superiority in their ignorance Thomas Sowell
779575,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I know why you're here neo I know what you've been doing why you barely sleep why you live alone and why night after night you sit next to your computer that you're looking for him I know because once I was looking for the same thing and when he found me he told me that I wasn't really looking for him I was looking for an answer is the question that brings us neo is the question that brought you here You know the question just like I did
30592,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,believe in yourself even if it means riding on the edge of a ray in the danger z0ne of the kingdom or madness simply digging
984848,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,That's a good acuunt. You have to be a shame if anything was going to happen to him.
694826,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Everybody makes mistakes Don't punish yourself Jussie Smollett
975140,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,We have been patient but our patience is running out and his refusal has cost us all Joe Biden President
340202,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,today is today yesterday was today yesterday tomorrow will be today so alive today so that the future today will be like the past today
449091,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,believe in yourself even if it means riding on the edge of a ray in the danger z0ne of the kingdom or madness simply digging
183105,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,political reality and the media lie when it doesn't feel right to go to the left
905959,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I know why you're here neo I know what you've been doing why you barely sleep why you live alone and why night after night you sit next to your computer that you're looking for him I know because once I was looking for the same thing and when he found me he told me that I wasn't really looking for him I was looking for an answer is the question that brings us neo is the question that brought you here You know the question just like I did
681805,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In 20000 years Chernobyl will be safe again for humans Fukushima will eventually contaminate the entire ocean. Do you understand now?
538058,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Joe Biden has been president for two months and has already made more air force trips than Trump.
931781,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,It is usually useless to try to talk about facts to people who are enjoying a sense of moral superiority in their ignorance Thomas Sowell
296025,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,That's a good acuunt. You have to be a shame if anything was going to happen to him.
580142,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Joe Biden has been president for two months and has already made more air force trips than Trump.
785778,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In this photo we Lithuanian and British Norwegian soldiers are posing for a photo 2 km from the Russian border as part of the birth training
543370,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I know why you're here neo I know what you've been doing why you barely sleep why you live alone and why night after night you sit next to your computer that you're looking for him I know because once I was looking for the same thing and when he found me he told me that I wasn't really looking for him I was looking for an answer is the question that brings us neo is the question that brought you here You know the question just like I did
798440,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Joe Biden has been president for two months and has already made more air force trips than Trump.
743715,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,the pagan roots of Christmas for the customs of the people are vain because one cuts a tree of the forest adorn it with silver and with gold hold it with nails and hammers that do not move 25 December birthday of god sun
237189,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In 20000 years Chernobyl will be safe again for humans Fukushima will eventually contaminate the entire ocean. Do you understand now?
932697,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,That's a good acuunt. You have to be a shame if anything was going to happen to him.
558082,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,q what is the difference between a mechanical fan used to treat and a pump to no shortage of mechanical fan pumps 15000 gbu53b breakers us227146
877258,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,believe in yourself even if it means riding on the edge of a ray in the danger z0ne of the kingdom or madness simply digging
305942,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Dad, I have something to tell you, and it's not gonna be easy for you to listen to, but your personal experiences are statistically insignificant and prone to prejudice and other fallacious reasoning."
991746,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,q what is the difference between a mechanical fan used to treat and a pump to no shortage of mechanical fan pumps 15000 gbu53b breakers us227146
588186,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,pagan origin of the Christmas tree the Christmas tree is an asera a sexual object with hidden symbols of male fertility the truth Christmas is what matters gal 416 and while the first settlers of this nation were believers and followers of the messiah did not observe Christmas was forbidden in the 13 colonies because it was based on paganism the tree is originally interpreted by occultism as a phallus ornaments as testicles and tintel as semen the crown is a vagina and together are fertility symbols Merry Christmas everything
